epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.5334014892578125;0.6906360983848572;0.6906361989676952;0.8002958297729492;0.6410390138626099;0.6401230509464557
1;0.6757125854492188;0.6614736318588257;0.6614735871553421;0.8424556255340576;0.6017576456069946;0.6021095193349398
2;0.6936721801757812;0.6456887125968933;0.645688708871603;0.8313609957695007;0.5844451189041138;0.5712554867451007
3;0.7129440307617188;0.6325711607933044;0.6325711570680141;0.8476331233978271;0.5624982714653015;0.5515507046992962
4;0.7216720581054688;0.6210190057754517;0.6210189983248711;0.8491123914718628;0.520523190498352;0.534230268918551
5;0.729156494140625;0.6120526790618896;0.6120526492595673;0.8491123914718628;0.5032588839530945;0.5225250950226417
6;0.7358322143554688;0.6070432066917419;0.6070431992411613;0.8491124510765076;0.5278643369674683;0.5176264735368582
7;0.7439117431640625;0.6005880236625671;0.6005880795419216;0.8402366638183594;0.5338958501815796;0.5204237424410306
8;0.7489700317382812;0.597028911113739;0.597028948366642;0.841715931892395;0.5114638805389404;0.5109404142086322
9;0.7578811645507812;0.5904240608215332;0.5904240738600492;0.8424556255340576;0.5145303010940552;0.5162899769269503
10;0.7529754638671875;0.5903494954109192;0.590349467471242;0.8298816680908203;0.5430688858032227;0.5212776110722468
11;0.7636032104492188;0.5872983336448669;0.5872982833534479;0.8261833786964417;0.5442459583282471;0.51625617650839
12;0.7682952880859375;0.5807166695594788;0.5807167049497366;0.8269230127334595;0.492827832698822;0.5205462781282572
13;0.7811813354492188;0.5703707337379456;0.5703707300126553;0.8298816680908203;0.514946460723877;0.510505722119258
14;0.7867660522460938;0.5666037201881409;0.5666036754846573;0.8254437446594238;0.5232346653938293;0.5151349031008207
15;0.7892684936523438;0.5595896244049072;0.5595896784216166;0.8091715574264526;0.5204265117645264;0.5187911116159879
16;0.7853927612304688;0.5628569722175598;0.5628569908440113;0.8121300935745239;0.5120334625244141;0.5127939490171579
17;0.791015625;0.5596789121627808;0.5596788935363293;0.8195266127586365;0.47508153319358826;0.5133419311963595
18;0.7876205444335938;0.5612150430679321;0.561215091496706;0.831360936164856;0.5299363732337952;0.5120145540971023
19;0.8047637939453125;0.5418329834938049;0.5418329779058695;0.8254438042640686;0.5255072116851807;0.5103201224253728
20;0.80780029296875;0.5438926815986633;0.5438926611095667;0.8298816680908203;0.5191105604171753;0.5132462290617136
21;0.7961883544921875;0.550007700920105;0.5500076487660408;0.8431953191757202;0.4918864071369171;0.515191165300516
22;0.7881851196289062;0.5569725036621094;0.556972524151206;0.841715931892395;0.5183920860290527;0.5033011986659124
23;0.7956161499023438;0.5496826171875;0.5496826004236937;0.8298816680908203;0.49745509028434753;0.5110139525853671
24;0.8081893920898438;0.5357054471969604;0.5357054304331541;0.8328402042388916;0.541313886642456;0.5098453760147095
25;0.8029327392578125;0.5426887273788452;0.5426887553185225;0.8328402042388916;0.5081674456596375;0.5078444801844083
26;0.8109893798828125;0.5323379039764404;0.5323379412293434;0.8254438042640686;0.4776543378829956;0.5043276250362396
27;0.8178176879882812;0.5244265794754028;0.5244266334921122;0.8254437446594238;0.4751153886318207;0.5010380515685449
28;0.808135986328125;0.533901035785675;0.5339010283350945;0.8387573957443237;0.5280985832214355;0.5215899164860065
29;0.8051223754882812;0.5386888384819031;0.5386888701468706;0.8328403234481812;0.5298888683319092;0.5062114917314969
