epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6606000065803528;0.6549156904220581;0.6549156999588013;0.667199969291687;0.6576131582260132;0.6525483345985412
1;0.7071312665939331;0.628535270690918;0.62853529214859;0.6991999745368958;0.6305227279663086;0.62663747549057
2;0.7303249835968018;0.6138207316398621;0.6138207399845124;0.725600004196167;0.6292335391044617;0.61802659034729
3;0.7345187664031982;0.6051031351089478;0.6051031637191773;0.7160000205039978;0.6222860813140869;0.6096520471572876
4;0.7501593828201294;0.5965723991394043;0.5965723192691803;0.7311999797821045;0.6081180572509766;0.6038771057128907
5;0.764115571975708;0.5883104801177979;0.5883104801177979;0.7303999662399292;0.5857841968536377;0.6037743282318115
6;0.7626374959945679;0.5860897302627563;0.5860897433757782;0.7504000067710876;0.6147715449333191;0.5999249935150146
7;0.7725156545639038;0.5773499608039856;0.5773499393463135;0.7472000122070312;0.5744713544845581;0.6005955505371093
8;0.7805250287055969;0.5690906643867493;0.5690906941890717;0.7423999905586243;0.6186968088150024;0.6080478119850159
9;0.7935906648635864;0.5570263862609863;0.5570264554023743;0.7472000122070312;0.61701500415802;0.6133793354034424
10;0.8017969131469727;0.5456134080886841;0.5456134104728698;0.7360000014305115;0.624279260635376;0.6268421816825867
11;0.8110156059265137;0.5368832945823669;0.5368833684921265;0.7279999852180481;0.6036977171897888;0.6315265250205994
12;0.8026406764984131;0.5450024008750916;0.5450024247169495;0.7416000366210938;0.6677355766296387;0.6291683602333069
13;0.8331656455993652;0.5184475183486938;0.5184474802017212;0.7360000014305115;0.5880401134490967;0.6378629267215729
14;0.8387437462806702;0.5007116794586182;0.5007117688655853;0.7423999905586243;0.6352609395980835;0.6501812362670898
15;0.8304593563079834;0.5072572827339172;0.5072573113441468;0.6984000205993652;0.6209887266159058;0.6729947340488434
16;0.8474968671798706;0.48950332403182983;0.4895033323764801;0.7247999906539917;0.6325643062591553;0.6611285901069641
17;0.8482624888420105;0.4849896728992462;0.48498965859413146;0.7184000015258789;0.745598554611206;0.6707490491867065
18;0.8535093665122986;0.47790613770484924;0.4779061686992645;0.7376000285148621;0.621711254119873;0.6746707320213318
19;0.8648937344551086;0.46082210540771484;0.4608221018314362;0.7103999853134155;0.6328367590904236;0.6889632713794708
20;0.8680000305175781;0.4572691321372986;0.457269184589386;0.7135999798774719;0.6571630239486694;0.7135109865665435
21;0.8741999864578247;0.44709551334381104;0.44709553837776184;0.7167999744415283;0.6523905396461487;0.7015045583248138
22;0.8783155679702759;0.4419848918914795;0.4419849097728729;0.7071999907493591;0.8209086656570435;0.7427807712554931
23;0.8808718919754028;0.4354339838027954;0.43543403506278994;0.6848000288009644;0.6550528407096863;0.7527343213558197
24;0.8917343616485596;0.41806524991989136;0.41806525349617;0.6863999962806702;0.7944616675376892;0.7995437598228454
25;0.8916656374931335;0.4167267084121704;0.41672670722007754;0.676800012588501;0.7831493616104126;0.8162968873977661
26;0.9008562564849854;0.40214455127716064;0.4021445548534393;0.651199996471405;0.8732961416244507;0.8575791263580322
27;0.9067031145095825;0.3905567526817322;0.39055678248405457;0.6416000127792358;0.9104379415512085;0.8890047025680542
28;0.9128312468528748;0.37933972477912903;0.37933974504470824;0.6335999965667725;0.9491613507270813;0.8914861488342285
29;0.9205312132835388;0.3621579706668854;0.36215801775455475;0.6208000183105469;1.0117294788360596;0.9277382469177247
