epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6417357921600342;0.6645222902297974;0.6659891702408014;0.7935999631881714;0.6092919111251831;0.6100565099716186
1;0.6924914121627808;0.6614248156547546;0.6467825470044631;0.8208000063896179;0.5877847075462341;0.5888535737991333
2;0.7164608240127563;0.643726110458374;0.633445751759433;0.8208000063896179;0.5931710004806519;0.5916426944732666
3;0.7254596948623657;0.6437343955039978;0.6257537663444992;0.7919999957084656;0.6070882081985474;0.5877556943893433
4;0.7349543571472168;0.6234995126724243;0.6185052126877068;0.7888000011444092;0.5683346390724182;0.5854094791412353
5;0.7488206624984741;0.5967832803726196;0.608687138834665;0.8367999792098999;0.5875499248504639;0.5637836718559265
6;0.7503980994224548;0.617880642414093;0.5998685969862827;0.8223999738693237;0.5483132600784302;0.5451968669891357
7;0.7564073801040649;0.6176797747612;0.5918386694072753;0.8351999521255493;0.5855213403701782;0.5521464824676514
8;0.7593143582344055;0.5931689739227295;0.5888578480528307;0.8423999547958374;0.5332570672035217;0.5363909173011779
9;0.7607340812683105;0.590761661529541;0.585637533849524;0.8303999900817871;0.5794571042060852;0.53336918592453
10;0.7546721696853638;0.5825231671333313;0.5867758421010749;0.8352000117301941;0.5320066213607788;0.536734778881073
11;0.7672841548919678;0.5896505117416382;0.5779701609944188;0.8664000034332275;0.5504248142242432;0.5166351771354676
12;0.7715732455253601;0.589966893196106;0.574623374975929;0.8655999898910522;0.4976581037044525;0.5224650883674622
13;0.7759524583816528;0.5614513754844666;0.5718388312546782;0.853600025177002;0.5458996295928955;0.5320897006988525
14;0.7826677560806274;0.5538219809532166;0.5640956819519516;0.8511999845504761;0.47877436876296997;0.5151531887054444
15;0.7911333441734314;0.5488108992576599;0.5563165277473686;0.8175999522209167;0.555729866027832;0.5349788284301757
16;0.78935307264328;0.5441590547561646;0.5625433242598246;0.8351999521255493;0.4960533380508423;0.5170310151576996
17;0.7903671860694885;0.5573762655258179;0.556033426939055;0.811199963092804;0.5156466960906982;0.5352594721317291
18;0.8003349900245667;0.5331953763961792;0.5455553032631097;0.8335999250411987;0.4652683138847351;0.5164662313461303
19;0.8069301843643188;0.5346271395683289;0.5386230511258739;0.8287999629974365;0.5451347827911377;0.5120970487594605
20;0.8125413656234741;0.5549087524414062;0.5325306709422621;0.8223999738693237;0.527256429195404;0.5140106177330017
21;0.8182575702667236;0.5174345970153809;0.5322060434855231;0.8144000172615051;0.5035011768341064;0.5253904569149017
22;0.8152154684066772;0.5548332333564758;0.5288954548133437;0.8303999900817871;0.4626402258872986;0.5043161630630493
23;0.8231401443481445;0.5042786598205566;0.5218188342197921;0.8288000822067261;0.49490952491760254;0.5029561269283295
24;0.8232077360153198;0.5061598420143127;0.5189405598843745;0.8344000577926636;0.5553351640701294;0.507877357006073
25;0.8185205459594727;0.5078847408294678;0.5267149946948354;0.8176000118255615;0.5462697744369507;0.5220525646209717
26;0.8332957625389099;0.4882500171661377;0.5089885817710743;0.8560000061988831;0.5249269008636475;0.4861041784286499
27;0.830223560333252;0.4917673170566559;0.5085576166247212;0.8320000171661377;0.5350815057754517;0.5184222340583802
28;0.8304638862609863;0.5034652352333069;0.5113662818605585;0.8431999683380127;0.523396372795105;0.5000162601470948
29;0.8332807421684265;0.5366919636726379;0.5084986677465513;0.8448000550270081;0.5179153084754944;0.48687182188034056
