epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.4945531487464905;0.7019089460372925;0.701909008026123;0.5665680170059204;0.673764705657959;0.6775684631787814
1;0.7001000046730042;0.6381669640541077;0.6381669902801513;0.5791419744491577;0.6690442562103271;0.6610840054658743
2;0.7427905797958374;0.606451153755188;0.6064511501789093;0.6139053106307983;0.6551626920700073;0.666911455301138
3;0.7579562664031982;0.5897215008735657;0.5897215366363525;0.6316567659378052;0.7240909337997437;0.6872969407301682
4;0.753628134727478;0.5911714434623718;0.5911714243888855;0.6272189021110535;0.7016263008117676;0.6886069361980145
5;0.7683000564575195;0.5817926526069641;0.5817926502227784;0.6272189021110535;0.7138584852218628;0.7032864735676692
6;0.7709468603134155;0.5799431204795837;0.5799432063102722;0.6360946893692017;0.6730505228042603;0.703242838382721
7;0.7735937237739563;0.5726414322853088;0.5726414573192596;0.6257396340370178;0.6991754770278931;0.7105090526434091
8;0.7780125141143799;0.5735009908676147;0.5735009741783142;0.6494082808494568;0.6617467403411865;0.7053281917021825
9;0.7835844159126282;0.5680872201919556;0.5680871748924256;0.6301774978637695;0.7230779528617859;0.6984506386976975
10;0.8070781230926514;0.5440593957901001;0.5440593361854553;0.6841715574264526;0.6943162083625793;0.6834714320989755
11;0.8053375482559204;0.540116012096405;0.5401159715652466;0.6886094808578491;0.660210371017456;0.6587603275592511
12;0.8186594247817993;0.524688720703125;0.5246887159347534;0.610946774482727;0.7015935182571411;0.7192300145442669
13;0.8158875107765198;0.5264140367507935;0.5264140522480011;0.6634615659713745;0.6722533106803894;0.687346706023583
14;0.8234343528747559;0.5175471305847168;0.5175472104549408;0.6908283829689026;0.6636843085289001;0.6813588967690101
15;0.8253531455993652;0.5152873396873474;0.515287344455719;0.6819526553153992;0.7555662393569946;0.7006052411519564
16;0.8225749731063843;0.5185114145278931;0.5185114359855652;0.6678993701934814;0.7188668847084045;0.6891121084873493
17;0.8348812460899353;0.5013058185577393;0.5013058769702912;0.6065089106559753;0.7115442752838135;0.7464064497214097
18;0.846665620803833;0.48904281854629517;0.4890428161621094;0.6612426042556763;0.713852047920227;0.7104247166560247
19;0.844990611076355;0.4878406822681427;0.4878407371044159;0.6390532851219177;0.7150465846061707;0.7226197536175067
20;0.8535468578338623;0.4781712591648102;0.47817129015922544;0.634615421295166;0.7614885568618774;0.7203432504947369
21;0.850849986076355;0.4800974130630493;0.4800974726676941;0.6834319829940796;0.6773806810379028;0.6819642094465402
22;0.8661749958992004;0.4620620012283325;0.46206199407577514;0.6286982297897339;0.702360987663269;0.7267913864209101
23;0.8669562339782715;0.4581913352012634;0.45819137811660765;0.6449704170227051;0.7151514291763306;0.7224781788312472
24;0.8694125413894653;0.45952361822128296;0.45952359318733216;0.6316567659378052;0.7602079510688782;0.7279450343205378
25;0.8826562762260437;0.4353991746902466;0.43539912581443785;0.6405326128005981;0.7228128910064697;0.7500632451130793
26;0.8875125050544739;0.4260229170322418;0.426022881269455;0.61834317445755;0.7346044182777405;0.7790697767184331
27;0.8762343525886536;0.4440380930900574;0.44403809785842896;0.5754438042640686;0.8480201959609985;0.7867323068472055
28;0.8901969194412231;0.425252228975296;0.42525221705436705;0.625739574432373;0.7237735986709595;0.7734293525035565
29;0.8948312401771545;0.4139152467250824;0.4139152747392654;0.6227810382843018;0.7731727957725525;0.7996672025093665
