epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6438878774642944;0.6625497341156006;0.6628905024590971;0.5936000347137451;0.659251868724823;0.679633092880249
1;0.7476688027381897;0.6073743104934692;0.6074989961224352;0.5936000347137451;0.7047030925750732;0.7297048282623291
2;0.7579231858253479;0.5831092596054077;0.5851240637000471;0.6007999777793884;0.7189730405807495;0.7406641411781311
3;0.772079586982727;0.5774792432785034;0.5749849450640283;0.6175999641418457;0.7959272861480713;0.7871493315696716
4;0.7776763439178467;0.5710064172744751;0.571847763904838;0.6063999533653259;0.7628883123397827;0.7573196721076966
5;0.7864075899124146;0.561813235282898;0.5604299871682079;0.6064000129699707;0.8345588445663452;0.8027797675132752
6;0.7947478890419006;0.5527445673942566;0.5532379873975396;0.6047999858856201;0.8145354986190796;0.8151786494255066
7;0.802051305770874;0.5416644811630249;0.5435856969856279;0.6143999695777893;0.7361578345298767;0.7735209894180298
8;0.807853102684021;0.536446213722229;0.5370915183333851;0.6256000399589539;0.7524807453155518;0.7518879413604737
9;0.8027211427688599;0.5411624312400818;0.5442563589483369;0.6191999912261963;0.7604591846466064;0.7979711461067199
10;0.8137621283531189;0.5269761681556702;0.5306087909957727;0.6208000183105469;0.8428033590316772;0.8043469715118409
11;0.8193374276161194;0.5230342745780945;0.5234373915924255;0.6064000129699707;0.7403551340103149;0.7663306617736816
12;0.825201153755188;0.5206137895584106;0.5187587610498786;0.651199996471405;0.6998071670532227;0.7750274360179901
13;0.8194399476051331;0.5250165462493896;0.5236660897992064;0.6384000182151794;0.7982314825057983;0.7721109461784362
14;0.8285573720932007;0.5099517107009888;0.5114811911333076;0.6320000290870667;0.8321059942245483;0.7741035699844361
15;0.830469012260437;0.5077362060546875;0.5081596564517792;0.6431999802589417;0.8054267764091492;0.7711314487457276
16;0.826981782913208;0.509189248085022;0.5111501672382438;0.6848000288009644;0.7377623319625854;0.7158895468711853
17;0.8386949300765991;0.49518415331840515;0.4978534778392992;0.6288000345230103;0.7655593156814575;0.7722192096710205
18;0.8408306241035461;0.4928152561187744;0.49438472306884534;0.6424000263214111;0.6574184894561768;0.7432636070251465
19;0.8484773635864258;0.48788130283355713;0.4858487834055871;0.6751999855041504;0.7739604711532593;0.7449073028564454
20;0.8452880382537842;0.4885741174221039;0.4891706624405873;0.6480000019073486;0.8687472343444824;0.766530704498291
21;0.8506821990013123;0.4804590344429016;0.4814966263729412;0.6672000288963318;0.8232420682907104;0.7732244014739991
22;0.8558951616287231;0.4755626916885376;0.4763403270702695;0.6656000018119812;0.7148398160934448;0.7697155165672303
23;0.8569439649581909;0.4772341549396515;0.47376357311765177;0.6431999802589417;0.795314371585846;0.786348979473114
24;0.8601928949356079;0.4753773510456085;0.47022600699720424;0.671999990940094;0.7476363778114319;0.7599019289016724
25;0.8654488325119019;0.46366241574287415;0.46241830113673316;0.7056000232696533;0.7073642015457153;0.7296885490417481
26;0.8615801334381104;0.4676642119884491;0.4689838793860773;0.6575999855995178;0.712833046913147;0.7738989973068238
27;0.8668432235717773;0.4564034938812256;0.4583107851217928;0.6511999368667603;0.81449294090271;0.8108117365837098
28;0.8711385130882263;0.4518372714519501;0.4527599797238429;0.681600034236908;0.7708166837692261;0.736036376953125
29;0.8763586282730103;0.4470939338207245;0.4462072677487369;0.6800000071525574;0.7339897155761719;0.7616974377632141
