epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.48176997900009155;0.6997120976448059;0.7012189652721955;0.8015999794006348;0.6479537487030029;0.6471783638000488
1;0.6486527919769287;0.6659998297691345;0.6625626599944835;0.8007999658584595;0.6114189624786377;0.6128703308105469
2;0.6981369256973267;0.6314718723297119;0.6356148178400431;0.8223999738693237;0.6060423254966736;0.5911390972137451
3;0.7268549203872681;0.6194953918457031;0.6173416126242892;0.8336000442504883;0.5713921785354614;0.5664546942710876
4;0.7351881265640259;0.6015081405639648;0.6055801555058842;0.8208000063896179;0.5457620024681091;0.5529638862609864
5;0.7413188219070435;0.5871697664260864;0.5988161614628338;0.8167999982833862;0.5602951049804688;0.5451573920249939
6;0.7517591118812561;0.5836330652236938;0.5911322527577263;0.8159999847412109;0.5529266595840454;0.5429926490783692
7;0.7623233795166016;0.5870581865310669;0.5860688139778037;0.8144000172615051;0.5590360164642334;0.5436287260055542
8;0.7670525312423706;0.577072024345398;0.5831177016012533;0.8167999982833862;0.5439884662628174;0.540692150592804
9;0.7737648487091064;0.5741547346115112;0.5765869185393554;0.8064000010490417;0.5243635177612305;0.5442101716995239
10;0.7753475308418274;0.5746705532073975;0.5730820165450916;0.8080000281333923;0.5468016266822815;0.5468362903594971
11;0.7873228788375854;0.5615540146827698;0.5637823546297165;0.7871999740600586;0.5483289957046509;0.5569152355194091
12;0.7867317199707031;0.5513639450073242;0.5612921909994434;0.8047999143600464;0.5885459780693054;0.5494745540618896
13;0.7965618371963501;0.5776512622833252;0.5555327558101004;0.790399968624115;0.5189167261123657;0.5587319672107697
14;0.7880380153656006;0.5654070973396301;0.5628284153459374;0.7784000039100647;0.5440889596939087;0.5676047730445862
15;0.7995651960372925;0.5531306862831116;0.545375061347495;0.7712000012397766;0.5658105611801147;0.5793230867385865
16;0.8061631321907043;0.5314540266990662;0.5391371999765587;0.769599974155426;0.5768094062805176;0.5704784870147706
17;0.8156117796897888;0.5267282724380493;0.5320989885184442;0.7663999795913696;0.6087698340415955;0.5833327031135559
18;0.8119028806686401;0.5496329665184021;0.5314949232938508;0.7696000337600708;0.5781750679016113;0.5817545938491822
19;0.8072309494018555;0.5311837196350098;0.5387016417678266;0.757599949836731;0.6084592342376709;0.5904215002059936
20;0.8224671483039856;0.5267885327339172;0.5256190854389075;0.7599999904632568;0.5498138666152954;0.5917974603176117
21;0.8184816837310791;0.5339428782463074;0.5240277637560815;0.753600001335144;0.5544488430023193;0.6072746515274048
22;0.8215518593788147;0.5157134532928467;0.5216194009937053;0.7423999309539795;0.5721598267555237;0.6093819236755371
23;0.8297324776649475;0.5128846764564514;0.5136777856204187;0.7488000392913818;0.654874324798584;0.6114579749107361
24;0.834499716758728;0.48885399103164673;0.5054668015007369;0.7504000067710876;0.600206732749939;0.6130889821052551
25;0.8381800055503845;0.5026248693466187;0.5014889953438372;0.7504000067710876;0.5843304395675659;0.6173794162273407
26;0.8380846977233887;0.5140783190727234;0.4998320447825969;0.7448000311851501;0.6397988796234131;0.6208957481384277
27;0.841383695602417;0.5027867555618286;0.4990234565006073;0.7552000880241394;0.5936908721923828;0.6166114354133606
28;0.8446253538131714;0.4855801463127136;0.49102070420069466;0.7344000339508057;0.6943773031234741;0.6423863887786865
29;0.8466848134994507;0.48268312215805054;0.4895864410171342;0.7423999309539795;0.595359206199646;0.6384698057174683
