epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.4909718632698059;0.7070367932319641;0.7070367574691773;0.557692289352417;0.7149074077606201;0.697526046862969
1;0.708318829536438;0.6284492015838623;0.6284491872787475;0.5976331233978271;0.6993633508682251;0.7082858773378226
2;0.7410624623298645;0.601341962814331;0.6013418769836426;0.6079881191253662;0.7235519886016846;0.7239608810498164
3;0.762190580368042;0.5839958786964417;0.5839958596229553;0.6050295829772949;0.7602587938308716;0.7251201730508071
4;0.7720031142234802;0.5744103789329529;0.5744103705883026;0.6257396936416626;0.702294111251831;0.7301779526930589
5;0.7789312601089478;0.5717079639434814;0.5717080211639405;0.6257396340370178;0.7299525737762451;0.7424856928678659
6;0.7949625253677368;0.5551685094833374;0.5551684880256653;0.6272189617156982;0.7493689060211182;0.7297331323990455
7;0.8034499883651733;0.5440313220024109;0.5440313398838044;0.6368342638015747;0.7415812015533447;0.7336164850455064
8;0.8174406290054321;0.5310356020927429;0.531035578250885;0.6538461446762085;0.6951736211776733;0.7313302067609934
9;0.8247249722480774;0.5177148580551147;0.51771479845047;0.6642011404037476;0.6937927007675171;0.7223470623676593
10;0.8239406943321228;0.523698627948761;0.5236986458301545;0.6405324935913086;0.7066307663917542;0.7192991421772883
11;0.8299187421798706;0.5102578997612;0.5102578806877136;0.6634615659713745;0.7070711851119995;0.7434333837949313
12;0.8376749753952026;0.49928680062294006;0.4992867946624756;0.6538461446762085;0.723492443561554;0.7157089480986962
13;0.840681254863739;0.49921509623527527;0.499215167760849;0.6760355234146118;0.7543630599975586;0.7170295761181757
14;0.845087468624115;0.4909130334854126;0.49091310739517213;0.676035463809967;0.7695839405059814;0.7156816996060885
15;0.8518937826156616;0.48031046986579895;0.4803104794025421;0.6612426042556763;0.7741220593452454;0.7412596482496995
16;0.8343999981880188;0.5049294829368591;0.5049295461177826;0.6619822978973389;0.7068954706192017;0.7086159311808072
17;0.850168764591217;0.48384517431259155;0.4838451409339905;0.6568046808242798;0.772412896156311;0.7332980495232803
18;0.8584469556808472;0.47287434339523315;0.4728743398189545;0.6701183319091797;0.7196520566940308;0.7467989325523376
19;0.8533031940460205;0.47661057114601135;0.47661052346229554;0.63165682554245;0.762764573097229;0.7705740470152634
20;0.8566094040870667;0.47387412190437317;0.47387415409088135;0.6420118808746338;0.6994675397872925;0.7604315074590536
21;0.8644437789916992;0.4615807831287384;0.46158078432083127;0.6804733872413635;0.7283997535705566;0.742474248776069
22;0.834262490272522;0.5028440356254578;0.5028440463542938;0.668639063835144;0.6906420588493347;0.6915121536988479
23;0.8531749844551086;0.48374271392822266;0.4837427067756653;0.6767751574516296;0.7137705087661743;0.6823457479476929
24;0.8560969233512878;0.47672152519226074;0.4767215871810913;0.6893491744995117;0.6674418449401855;0.695128436271961
25;0.8645187616348267;0.46760618686676025;0.46760618448257446;0.6849112510681152;0.7303574085235596;0.693696718949538
26;0.8589812517166138;0.47044116258621216;0.47044112980365754;0.7041419744491577;0.8080686926841736;0.711539204304035
27;0.8721624612808228;0.4536496698856354;0.45364968597888944;0.6819526553153992;0.6187407374382019;0.6878806169216449
28;0.873759388923645;0.44946399331092834;0.44946395874023437;0.6863905191421509;0.6418305039405823;0.7029090248621427
29;0.8759218454360962;0.44440048933029175;0.4444004654884338;0.6893490552902222;0.7190842628479004;0.6982838832415067
