epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6406784057617188;0.6694535613059998;0.6694536507129669;0.8698225021362305;0.5945291519165039;0.5943566560745239
1;0.7029953002929688;0.6430405378341675;0.6430405676364899;0.8579881191253662;0.563244104385376;0.5627894814197834
2;0.7123947143554688;0.6283688545227051;0.6283688545227051;0.8557692170143127;0.5558145642280579;0.5410326765133784
3;0.7270660400390625;0.61588454246521;0.6158845461905003;0.8446744680404663;0.5352372527122498;0.5264245317532465
4;0.739593505859375;0.6041267514228821;0.6041266992688179;0.8446745276451111;0.5015499591827393;0.5207957717088553
5;0.7465438842773438;0.5959939956665039;0.5959940105676651;0.8417159914970398;0.4922557771205902;0.5151670758540814
6;0.759521484375;0.5912254452705383;0.5912253651767969;0.8328402042388916;0.5194489359855652;0.5135442843803992
7;0.7694854736328125;0.5832411050796509;0.5832411386072636;0.8224852085113525;0.5365652441978455;0.5185869244428781
8;0.7733688354492188;0.578991174697876;0.5789911784231663;0.8284024000167847;0.5116319060325623;0.5020192403059739
9;0.7817840576171875;0.5692014098167419;0.569201398640871;0.8224852085113525;0.5038514137268066;0.5105748222424433
10;0.7852020263671875;0.5653380751609802;0.5653380509465933;0.8239644765853882;0.5268697738647461;0.5089458043758686
11;0.7862014770507812;0.5631901621818542;0.563190184533596;0.8357987999916077;0.5354626178741455;0.5032075735238882
12;0.7914810180664062;0.5596809387207031;0.5596809200942516;0.8446745276451111;0.45841172337532043;0.49454441437354457
13;0.799774169921875;0.548771858215332;0.5487718675285578;0.8476331233978271;0.5001105666160583;0.48883570157564604
14;0.7993621826171875;0.5469706654548645;0.5469706002622843;0.8431952595710754;0.4966152608394623;0.49456878350331235
15;0.8012542724609375;0.5442306995391846;0.5442306790500879;0.8609467148780823;0.4945465922355652;0.49650439849266637
16;0.7926483154296875;0.5544756054878235;0.5544755905866623;0.860946774482727;0.4726172089576721;0.4759469444935138
17;0.8027191162109375;0.5446576476097107;0.544657651335001;0.8505916595458984;0.4403732419013977;0.4814057877430549
18;0.801422119140625;0.544276237487793;0.5442762691527605;0.8535502552986145;0.4968909025192261;0.4819990946696355
19;0.8110275268554688;0.5325314402580261;0.5325314421206713;0.8550295829772949;0.48640429973602295;0.47356255237872785
20;0.8180923461914062;0.5313945412635803;0.5313945859670639;0.8550295829772949;0.47896695137023926;0.47261448548390317
21;0.8061065673828125;0.5375301837921143;0.5375302582979202;0.8535503149032593;0.44645676016807556;0.4744246143561143
22;0.807952880859375;0.539508581161499;0.5395086389034986;0.8535503149032593;0.49138087034225464;0.47316293533031756
23;0.8060226440429688;0.5402655601501465;0.5402655452489853;0.8476331233978271;0.46100789308547974;0.4757922566854037
24;0.8171539306640625;0.5264263153076172;0.5264263600111008;0.8535502552986145;0.5021190643310547;0.47658702501883876
25;0.815887451171875;0.5289605855941772;0.5289605427533388;0.860946774482727;0.4750446081161499;0.47117189719126773
26;0.8218231201171875;0.5202197432518005;0.5202197451144457;0.8550295829772949;0.4528467655181885;0.473422293479626
27;0.8252944946289062;0.5152246356010437;0.5152246290817857;0.8668639063835144;0.44467976689338684;0.4693988882578336
28;0.8194656372070312;0.5224530100822449;0.5224530398845673;0.8639053106307983;0.4780550003051758;0.4725082745918861
29;0.817626953125;0.5261651277542114;0.5261651556938887;0.8683432340621948;0.49390411376953125;0.4708909484056326
