epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6865048408508301;0.6410024166107178;0.6454339834279889;0.6383999586105347;0.6571682095527649;0.6615637540817261
1;0.7374764084815979;0.6026789546012878;0.611347177924027;0.6255999803543091;0.6660695672035217;0.6844040656089783
2;0.7603687644004822;0.5911682844161987;0.5912128145517741;0.6111999750137329;0.7815472483634949;0.7142784690856934
3;0.7701226472854614;0.5752161741256714;0.5792481110606131;0.6064000129699707;0.6899181604385376;0.7426464700698853
4;0.779342532157898;0.5512505173683167;0.5662437683239775;0.6015999913215637;0.7862510085105896;0.7782104873657226
5;0.7818119525909424;0.5635527968406677;0.5632154460036598;0.6047999858856201;0.7896572947502136;0.801127917766571
6;0.7868461608886719;0.5719888210296631;0.559495489149635;0.6007999777793884;0.7845666408538818;0.7835943508148193
7;0.7872276306152344;0.5460999608039856;0.5562522061266754;0.5888000130653381;0.7395001649856567;0.7847636294364929
8;0.7962281107902527;0.5504976511001587;0.5497202940903376;0.5952000021934509;0.7359448671340942;0.8035830307006836
9;0.7970290184020996;0.5356254577636719;0.5484952160104394;0.5952000021934509;0.7888468503952026;0.8240611696243286
10;0.798449695110321;0.5292277932167053;0.5467778204179747;0.5952000021934509;0.8096767663955688;0.8373866176605225
11;0.8003947138786316;0.5298086404800415;0.5422742728583156;0.5887999534606934;0.804908275604248;0.8478561329841614
12;0.8041799068450928;0.5387381315231323;0.5393311612991266;0.5920000076293945;0.7631546258926392;0.8464586246013641
13;0.8023683428764343;0.5328733921051025;0.5388523764485355;0.6000000238418579;0.856247067451477;0.8693867874145508
14;0.8082321286201477;0.5261417031288147;0.5332550755234264;0.6015999913215637;0.8779557943344116;0.8735220813751221
15;0.8080319166183472;0.5362163782119751;0.533450146949968;0.6064000129699707;0.8807965517044067;0.8799292302131653
16;0.8169466257095337;0.5105730295181274;0.5252476989181801;0.590399980545044;0.8390131592750549;0.8644952011108399
17;0.8148109912872314;0.5142557621002197;0.523688121003355;0.6000000238418579;0.8734546899795532;0.8859254360198975
18;0.8201025724411011;0.5252200365066528;0.5182595049970535;0.6111999750137329;0.8421385288238525;0.9133256506919861
19;0.8223908543586731;0.5112646222114563;0.5148970895979602;0.5936000347137451;0.886451244354248;0.9132460498809815
20;0.8265193700790405;0.5093008279800415;0.5092527267714255;0.5776000022888184;0.8894615173339844;0.9051801180839538
21;0.8274728059768677;0.5155302882194519;0.5094480243832784;0.5823999643325806;0.9257410168647766;0.8675598621368408
22;0.8318967223167419;0.5130133628845215;0.5053386360276735;0.5856000185012817;0.8727098703384399;0.8831127285957336
23;0.8222097158432007;0.5146963000297546;0.515357184618321;0.6320000290870667;1.0950822830200195;1.0307016944885254
24;0.8274632096290588;0.506215512752533;0.5128441801758312;0.5871999859809875;0.7930944561958313;0.8572928380966186
25;0.8281878232955933;0.5030998587608337;0.5083724459446153;0.590399980545044;0.8573093414306641;0.864421615600586
26;0.8397246599197388;0.49621298909187317;0.49390618171233797;0.5928000211715698;0.9166305065155029;0.9518324255943298
27;0.8403253555297852;0.4901021718978882;0.49172184274706776;0.5888000130653381;0.9683428406715393;0.933043384552002
28;0.8419747352600098;0.5026772022247314;0.49118613546071616;0.5935999751091003;0.9322421550750732;0.9437455010414123
29;0.8433381915092468;0.48568102717399597;0.49116079554807673;0.5952000021934509;1.0454210042953491;0.9800554227828979
